121.00,-90.00,30253.00
122.00,-90.00,30245.00
123.00,-90.00,30237.00
124.00,-90.00,30230.00
125.00,-90.00,30222.00
126.00,-90.00,30215.00
127.00,-90.00,30208.00
128.00,-90.00,30200.00
129.00,-90.00,30193.00
130.00,-90.00,30185.00
131.00,-90.00,30177.00
132.00,-90.00,30170.00
133.00,-90.00,30163.00
134.00,-90.00,30155.00
135.00,-90.00,30147.00
136.00,-90.00,30140.00
137.00,-90.00,30132.00
138.00,-90.00,30125.00
139.00,-90.00,30118.00
140.00,-90.00,30110.00
141.00,-90.00,30103.00
142.00,-90.00,30095.00
143.00,-90.00,30087.00
144.00,-90.00,29080.00
145.00,-90.00,29066.00
146.00,-90.00,29051.00
147.00,-90.00,29037.00
148.00,-90.00,29022.00
149.00,-90.00,29008.00
150.00,-90.00,28994.00
151.00,-90.00,28979.00
152.00,-90.00,28965.00
153.00,-90.00,28950.00
154.00,-90.00,28935.00
155.00,-90.00,28921.00
156.00,-90.00,28906.00
157.00,-90.00,28892.00
158.00,-90.00,28878.00
159.00,-90.00,28863.00
160.00,-90.00,28849.00
161.00,-90.00,28834.00
162.00,-90.00,28820.00
163.00,-90.00,28806.00
164.00,-90.00,28791.00
165.00,-90.00,28777.00
166.00,-90.00,28762.00
167.00,-90.00,28748.00
168.00,-90.00,28734.00
169.00,-90.00,28719.00
170.00,-90.00,28705.00
171.00,-90.00,28690.00
172.00,-90.00,28675.00
173.00,-90.00,28661.00
174.00,-90.00,28646.00
175.00,-90.00,28632.00
176.00,-90.00,28618.00
177.00,-90.00,28603.00
178.00,-90.00,28589.00
179.00,-90.00,28574.00
-180.00,-89.00,171157.00
-179.00,-89.00,28308.00
-178.00,-89.00,28309.00
-177.00,-89.00,28311.00
-176.00,-89.00,28312.00
-175.00,-89.00,28313.00
-174.00,-89.00,28315.00
-173.00,-89.00,28317.00
-172.00,-89.00,32806.00
-171.00,-89.00,32794.00
-170.00,-89.00,32782.00
-169.00,-89.00,32771.00
-168.00,-89.00,33515.00
-167.00,-89.00,33502.00
-166.00,-89.00,33489.00
-165.00,-89.00,33475.00
-164.00,-89.00,33461.00
-163.00,-89.00,33448.00
-162.00,-89.00,33434.00
-161.00,-89.00,33420.00
-160.00,-89.00,33406.00
-159.00,-89.00,33392.00
-158.00,-89.00,33380.00
-157.00,-89.00,33366.00
-156.00,-89.00,33352.00
-155.00,-89.00,33338.00
-154.00,-89.00,33325.00
-153.00,-89.00,33311.00
-152.00,-89.00,33297.00
-151.00,-89.00,33283.00
-150.00,-89.00,33270.00
-149.00,-89.00,33257.00
-148.00,-89.00,33243.00
-147.00,-89.00,33229.00
-146.00,-89.00,33216.00
-145.00,-89.00,33202.00
-144.00,-89.00,33188.00
-143.00,-89.00,33174.00
-142.00,-89.00,33160.00
-141.00,-89.00,33148.00
-140.00,-89.00,33134.00
-139.00,-89.00,33120.00
-138.00,-89.00,33106.00
-137.00,-89.00,33093.00
-136.00,-89.00,33079.00
-135.00,-89.00,33065.00
-134.00,-89.00,33051.00
-133.00,-89.00,33038.00
-132.00,-89.00,33025.00
-131.00,-89.00,33011.00
-130.00,-89.00,32997.00
-129.00,-89.00,32984.00
-128.00,-89.00,32970.00
-127.00,-89.00,32956.00
-126.00,-89.00,32942.00
-125.00,-89.00,32928.00
-124.00,-89.00,32916.00
-123.00,-89.00,32902.00
-122.00,-89.00,32888.00
-121.00,-89.00,32874.00
-120.00,-89.00,32861.00
-119.00,-89.00,33174.00
-118.00,-89.00,33129.00
-117.00,-89.00,33084.00
-116.00,-89.00,33040.00
-115.00,-89.00,32485.00
-114.00,-89.00,32519.00
-113.00,-89.00,32553.00
-112.00,-89.00,32586.00
-111.00,-89.00,32621.00
-110.00,-89.00,32654.00
-109.00,-89.00,32688.00
-108.00,-89.00,32722.00
-107.00,-89.00,32766.00
-106.00,-89.00,32810.00
-105.00,-89.00,32855.00
-104.00,-89.00,32899.00
-103.00,-89.00,32943.00
-102.00,-89.00,32988.00
-101.00,-89.00,33032.00
-100.00,-89.00,32849.00
-99.00,-89.00,32863.00
-98.00,-89.00,32877.00
-97.00,-89.00,32891.00
-96.00,-89.00,32658.00
-95.00,-89.00,32651.00
-94.00,-89.00,32643.00
-93.00,-89.00,32636.00
-92.00,-89.00,32628.00
-91.00,-89.00,32620.00
-90.00,-89.00,32613.00
-89.00,-89.00,32606.00
-88.00,-89.00,32598.00
-87.00,-89.00,32591.00
-86.00,-89.00,32583.00
-85.00,-89.00,32575.00
-84.00,-89.00,32568.00
-83.00,-89.00,32561.00
-82.00,-89.00,32553.00
-81.00,-89.00,32546.00
-80.00,-89.00,32538.00
-79.00,-89.00,32530.00
-78.00,-89.00,32523.00
-77.00,-89.00,32516.00
-76.00,-89.00,32508.00
-75.00,-89.00,32501.00
-74.00,-89.00,32493.00
-73.00,-89.00,32485.00
-72.00,-89.00,32478.00
-71.00,-89.00,32471.00
-70.00,-89.00,32463.00
-69.00,-89.00,32456.00
-68.00,-89.00,32448.00
-67.00,-89.00,32440.00
-66.00,-89.00,32433.00
-65.00,-89.00,32426.00
-64.00,-89.00,32418.00
-63.00,-89.00,32411.00
-62.00,-89.00,32403.00
-61.00,-89.00,32395.00
-60.00,-89.00,32388.00
-59.00,-89.00,32381.00
-58.00,-89.00,32373.00
-57.00,-89.00,32366.00
-56.00,-89.00,32358.00
-55.00,-89.00,32350.00
-54.00,-89.00,32343.00
-53.00,-89.00,32336.00
-52.00,-89.00,32328.00
-51.00,-89.00,32321.00
-50.00,-89.00,32313.00
-49.00,-89.00,32305.00
-48.00,-89.00,32298.00
-47.00,-89.00,33970.00
-46.00,-89.00,33803.00
-45.00,-89.00,33635.00
-44.00,-89.00,33468.00
-43.00,-89.00,32467.00
-42.00,-89.00,32427.00
-41.00,-89.00,32388.00
-40.00,-89.00,32349.00
-39.00,-89.00,32310.00
-38.00,-89.00,32270.00
-37.00,-89.00,32232.00
-36.00,-89.00,32192.00
-35.00,-89.00,32212.00
-34.00,-89.00,32232.00
-33.00,-89.00,32252.00
-32.00,-89.00,32273.00
-31.00,-89.00,32292.00
-30.00,-89.00,32313.00
-29.00,-89.00,32333.00
-28.00,-89.00,32410.00
-27.00,-89.00,32438.00
-26.00,-89.00,32466.00
-25.00,-89.00,32493.00
-24.00,-89.00,32036.00
-23.00,-89.00,32022.00
-22.00,-89.00,32007.00
-21.00,-89.00,31993.00
-20.00,-89.00,31978.00
-19.00,-89.00,31964.00
-18.00,-89.00,31950.00
-17.00,-89.00,31935.00
-16.00,-89.00,31921.00
-15.00,-89.00,31907.00
-14.00,-89.00,31892.00
-13.00,-89.00,31878.00
-12.00,-89.00,31863.00
-11.00,-89.00,31849.00
-10.00,-89.00,31834.00
-9.00,-89.00,31819.00
-8.00,-89.00,31805.00
-7.00,-89.00,31790.00
-6.00,-89.00,31776.00
-5.00,-89.00,31762.00
-4.00,-89.00,31747.00
-3.00,-89.00,31733.00
-2.00,-89.00,31718.00
-1.00,-89.00,31704.00
0.00,-89.00,31690.00
1.00,-89.00,31675.00
2.00,-89.00,31661.00
3.00,-89.00,31647.00
4.00,-89.00,31632.00
5.00,-89.00,31618.00
6.00,-89.00,31603.00
7.00,-89.00,31589.00
8.00,-89.00,31574.00
9.00,-89.00,31559.00
10.00,-89.00,31545.00
11.00,-89.00,31530.00
12.00,-89.00,31516.00
13.00,-89.00,31502.00
14.00,-89.00,31487.00
15.00,-89.00,31473.00
16.00,-89.00,31458.00
17.00,-89.00,31444.00
18.00,-89.00,31430.00
19.00,-89.00,31415.00
20.00,-89.00,31401.00
21.00,-89.00,31387.00
22.00,-89.00,31372.00
23.00,-89.00,31358.00
24.00,-89.00,31343.00
25.00,-89.00,31770.00
26.00,-89.00,31714.00
27.00,-89.00,31658.00
28.00,-89.00,31601.00
29.00,-89.00,31373.00
30.00,-89.00,31343.00
31.00,-89.00,31313.00
32.00,-89.00,31283.00
33.00,-89.00,31252.00
34.00,-89.00,31222.00
35.00,-89.00,31191.00
36.00,-89.00,31161.00
37.00,-89.00,31384.00
38.00,-89.00,31607.00
39.00,-89.00,31830.00
40.00,-89.00,32053.00
41.00,-89.00,32275.00
42.00,-89.00,32498.00
43.00,-89.00,32721.00
44.00,-89.00,36846.00
45.00,-89.00,37590.00
46.00,-89.00,38334.00
47.00,-89.00,39079.00
48.00,-89.00,31986.00
49.00,-89.00,32048.00
50.00,-89.00,32110.00
51.00,-89.00,32172.00
52.00,-89.00,32234.00
53.00,-89.00,32296.00
54.00,-89.00,32357.00
55.00,-89.00,32419.00
56.00,-89.00,32481.00
57.00,-89.00,32543.00
58.00,-89.00,32605.00
59.00,-89.00,32667.00
60.00,-89.00,32728.00
61.00,-89.00,32790.00
62.00,-89.00,32852.00
63.00,-89.00,32914.00
64.00,-89.00,32975.00
65.00,-89.00,33037.00
66.00,-89.00,33098.00
67.00,-89.00,33160.00
68.00,-89.00,33222.00
69.00,-89.00,33284.00
70.00,-89.00,33346.00
71.00,-89.00,33408.00
72.00,-89.00,33469.00
73.00,-89.00,33531.00
74.00,-89.00,33593.00
75.00,-89.00,33655.00
76.00,-89.00,33717.00
77.00,-89.00,33779.00
78.00,-89.00,33840.00
79.00,-89.00,33902.00
80.00,-89.00,33964.00
81.00,-89.00,34026.00
82.00,-89.00,34088.00
83.00,-89.00,34150.00
84.00,-89.00,34211.00
85.00,-89.00,34273.00
86.00,-89.00,34335.00
87.00,-89.00,34397.00
88.00,-89.00,34459.00
89.00,-89.00,34521.00
90.00,-89.00,34582.00
91.00,-89.00,34644.00
92.00,-89.00,34706.00
93.00,-89.00,34768.00
94.00,-89.00,34830.00
95.00,-89.00,34892.00
96.00,-89.00,34953.00
97.00,-89.00,35972.00
98.00,-89.00,35942.00
99.00,-89.00,35913.00
100.00,-89.00,35883.00
101.00,-89.00,35688.00
102.00,-89.00,35684.00
103.00,-89.00,35680.00
104.00,-89.00,35676.00
105.00,-89.00,35673.00
106.00,-89.00,35668.00
107.00,-89.00,35665.00
108.00,-89.00,35660.00
109.00,-89.00,35822.00
110.00,-89.00,35983.00
111.00,-89.00,36144.00
112.00,-89.00,36305.00
113.00,-89.00,36466.00
114.00,-89.00,36627.00
115.00,-89.00,36789.00
116.00,-89.00,33631.00
117.00,-89.00,33349.00
118.00,-89.00,33066.00
119.00,-89.00,32784.00
120.00,-89.00,34659.00
121.00,-89.00,34565.00
122.00,-89.00,34471.00
123.00,-89.00,34376.00
124.00,-89.00,34282.00
125.00,-89.00,34188.00
126.00,-89.00,34092.00
127.00,-89.00,33998.00
128.00,-89.00,33904.00
129.00,-89.00,33809.00
130.00,-89.00,33715.00
131.00,-89.00,33621.00
132.00,-89.00,33526.00
133.00,-89.00,33432.00
134.00,-89.00,33338.00
135.00,-89.00,33242.00
136.00,-89.00,33148.00
137.00,-89.00,33054.00
138.00,-89.00,32959.00
139.00,-89.00,32865.00
140.00,-89.00,32771.00
141.00,-89.00,32676.00
142.00,-89.00,32582.00
143.00,-89.00,32488.00
144.00,-89.00,32392.00
145.00,-89.00,32298.00
146.00,-89.00,32204.00
147.00,-89.00,32109.00
148.00,-89.00,32015.00
149.00,-89.00,31921.00
150.00,-89.00,31826.00
151.00,-89.00,31732.00
152.00,-89.00,31638.00
153.00,-89.00,31542.00
154.00,-89.00,31448.00
155.00,-89.00,31354.00
156.00,-89.00,31259.00
157.00,-89.00,31165.00
